district,from,gender,to,year,week
kancheepuram,hindu,M,christian,2017,36
thanjavur,hindu,F,islam,2017,36
vellore,hindu,F,christian,2017,36
thanjavur,hindu,F,islam,2017,36
chennai,hindu,M,christian,2017,36
dindigul,hindu,F,islam,2017,36
kancheepuram,hindu,M,christian,2017,36
kancheepuram,hindu,M,christian,2017,36
tiruvallur,christian,F,islam,2017,36
kancheepuram,islam,F,hindu,2017,36
karur,hindu,M,islam,2017,36
kancheepuram,hindu,M,islam,2017,36
chennai,hindu,M,islam,2017,36
chennai,hindu,M,islam,2017,36
chennai,christian,M,hindu,2017,36
chennai,hindu,F,islam,2017,36
chennai,hindu,F,islam,2017,36
UNK,hindu,M,islam,2017,36
chennai,hindu,M,islam,2017,36
nagapattinam,islam,M,hindu,2017,36
chennai,hindu,M,islam,2017,36
chennai,christian,F,hindu,2017,36
vellore,hindu,F,islam,2017,36
tiruchirappalli,hindu,F,islam,2017,36
chennai,hindu,F,islam,2017,36
chennai,hindu,M,islam,2017,36
chennai,hindu,F,islam,2017,36
kancheepuram,UNK,M,UNK,2017,36
virudhunagar,hindu,M,islam,2017,36
vellore,islam,M,hindu,2017,36
chennai,hindu,F,islam,2017,36
chennai,hindu,M,islam,2017,36
tiruvallur,hindu,M,christian,2017,36
chennai,hindu,M,christian,2017,36
chennai,hindu,M,christian,2017,36
chennai,hindu,M,christian,2017,36
thanjavur,hindu,F,christian,2017,36
erode,islam,F,christian,2017,36
chennai,hindu,M,christian,2017,36
chennai,hindu,F,islam,2017,36
madurai,hindu,M,islam,2017,18
sivagangai,hindu,M,islam,2017,18
madurai,hindu,M,islam,2017,18
virudhunagar,hindu,F,islam,2017,18
virudhunagar,hindu,M,islam,2017,18
virudhunagar,hindu,F,islam,2017,18
virudhunagar,hindu,F,islam,2017,18
virudhunagar,hindu,F,islam,2017,18
tirunelveli,hindu,F,christian,2017,18
erode,hindu,M,christian,2017,18
tiruchirappalli,islam,M,hindu,2017,18
thanjavur,hindu,F,islam,2017,18
tiruchirappalli,christian,M,hindu,2017,18
thanjavur,hindu,M,islam,2017,18
tiruchirappalli,christian,F,hindu,2017,18
chennai,christian,M,islam,2017,18
thanjavur,islam,M,hindu,2017,18
namakkal,hindu,M,christian,2017,18
coimbatore,hindu,F,islam,2017,18
chennai,hindu,F,christian,2017,18
pudukkottai,hindu,M,islam,2017,18
coimbatore,hindu,F,islam,2017,18
theni,hindu,M,islam,2017,18
chennai,hindu,F,christian,2017,18
chennai,hindu,F,christian,2017,18
kancheepuram,hindu,M,christian,2017,18
tirunelveli,hindu,M,christian,2017,18
puducherry,hindu,M,islam,2017,18
chennai,hindu,M,islam,2017,18
coimbatore,hindu,F,islam,2017,18
kancheepuram,hindu,M,christian,2017,18
thoothukkudi,islam,M,hindu,2017,18
chennai,hindu,F,islam,2017,18
the nilgiris,hindu,M,christian,2017,18
chennai,hindu,M,christian,2017,18
salem,hindu,M,christian,2017,18
salem,hindu,M,christian,2017,18
chennai,hindu,M,islam,2017,18
thiruvannamalai,hindu,M,islam,2017,18
chennai,hindu,F,islam,2017,18
cuddalore,hindu,M,christian,2017,18
chennai,hindu,M,islam,2017,18
chennai,hindu,M,islam,2017,18
chennai,christian,M,hindu,2017,18
chennai,christian,M,hindu,2017,18
kanyakumari,hindu,F,christian,2017,18
tiruchirappalli,hindu,F,islam,2017,18
madurai,hindu,M,islam,2017,18
madurai,hindu,M,islam,2017,18
madurai,hindu,M,islam,2017,18
chennai,hindu,F,islam,2017,18
theni,christian,M,islam,2017,18
the nilgiris,hindu,F,islam,2017,18
theni,hindu,M,islam,2017,18
madurai,hindu,M,islam,2017,18
ramanathapuram,islam,M,hindu,2017,18
sivagangai,hindu,M,islam,2017,18
virudhunagar,hindu,F,islam,2017,18
vellore,hindu,M,islam,2017,18
chennai,hindu,F,christian,2017,18
virudhunagar,hindu,F,islam,2017,18
thiruvannamalai,hindu,M,christian,2017,18
ramanathapuram,hindu,M,islam,2017,18
perambalur,hindu,M,islam,2017,18
chennai,hindu,F,islam,2017,18
villupuram,hindu,M,christian,2017,18
kancheepuram,hindu,M,christian,2017,18
kancheepuram,hindu,M,christian,2017,18
salem,hindu,M,islam,2017,18
chennai,islam,M,hindu,2017,18
chennai,islam,F,hindu,2017,18
kancheepuram,hindu,M,islam,2017,18
kancheepuram,hindu,F,islam,2017,18
tiruchirappalli,christian,M,hindu,2017,18
chennai,christian,F,hindu,2017,18
kanyakumari,christian,F,hindu,2017,18
kancheepuram,hindu,F,christian,2017,18
tiruchirappalli,hindu,F,islam,2017,18
virudhunagar,christian,M,hindu,2017,18
vellore,hindu,M,christian,2017,18
tirunelveli,hindu,F,islam,2017,18
thanjavur,hindu,F,islam,2017,18
chennai,islam,F,hindu,2017,18
chennai,islam,F,hindu,2017,18
kancheepuram,christian,F,hindu,2017,18
kancheepuram,christian,M,hindu,2017,18
kancheepuram,christian,M,hindu,2017,18
dindigul,hindu,M,islam,2017,18
nagapattinam,hindu,F,islam,2017,18
the nilgiris,hindu,F,islam,2017,18
kancheepuram,hindu,F,christian,2017,18
chennai,christian,F,islam,2017,18
coimbatore,christian,F,islam,2017,18
coimbatore,hindu,M,islam,2017,18
karur,hindu,M,islam,2017,18
coimbatore,hindu,F,islam,2017,18
krishnagiri,hindu,M,islam,2017,18
erode,hindu,M,islam,2017,18
coimbatore,hindu,F,islam,2017,18
dharmapuri,hindu,F,islam,2017,18
"coimbatore),residing at no. 76-(1",hindu,F,christian,2017,18
virudhunagar,christian,F,hindu,2017,35
theni,hindu,F,islam,2017,35
nagapattinam,hindu,M,christian,2017,35
ramanathapuram,hindu,F,islam,2017,35
tiruppur,christian,F,hindu,2017,35
coimbatore,hindu,F,islam,2017,35
karur,hindu,F,christian,2017,35
coimbatore,islam,F,hindu,2017,35
vellore,hindu,F,christian,2017,35
tiruchirappalli,islam,F,hindu,2017,35
chennai,islam,M,hindu,2017,35
pondicherry,islam,M,hindu,2017,35
the nilgiris,hindu,F,christian,2017,35
coimbatore,christian,F,hindu,2017,35
thoothukkudi,hindu,M,christian,2017,35
chittoor-andhra pradesh,hindu,F,islam,2017,35
the nilgiris,hindu,F,christian,2017,35
the nilgiris,hindu,M,christian,2017,35
coimbatore,hindu,M,islam,2017,35
the nilgiris,hindu,F,christian,2017,35
kanyakumari,hindu,M,christian,2017,35
tirunelveli,hindu,M,christian,2017,35
tirunelveli,hindu,M,islam,2017,35
erode,hindu,M,christian,2017,35
salem,hindu,M,christian,2017,35
theni,hindu,M,islam,2017,35
madurai,hindu,M,islam,2017,35
thiruvannamalai,hindu,M,christian,2017,35
thanjavur,hindu,M,islam,2017,35
tiruvallur,hindu,M,christian,2017,35
virudhunagar,hindu,F,islam,2017,35
chennai,hindu,F,islam,2017,35
kancheepuram,hindu,F,islam,2017,35
tiruchirappalli,hindu,M,islam,2017,35
vellore,islam,F,hindu,2017,35
chennai,islam,M,hindu,2017,35
kanyakumari,hindu,M,islam,2017,35
thiruvannamalai,hindu,F,christian,2017,35
kancheepuram,hindu,F,islam,2017,35
kancheepuram,hindu,F,islam,2017,35
thoothukkudi,hindu,F,islam,2017,35
chennai,hindu,F,islam,2017,35
madurai,hindu,F,christian,2017,35
chennai,hindu,F,islam,2017,35
thiruvannamalai,hindu,M,islam,2017,35
chennai,hindu,M,islam,2017,35
tirunelveli,hindu,M,islam,2017,35
chennai,christian,F,hindu,2017,35
bombay-maharashtra,hindu,F,islam,2017,35
coimbatore,christian,F,hindu,2017,35
chennai,hindu,M,islam,2017,35
coimbatore,hindu,F,islam,2017,35
erode,hindu,F,christian,2017,35
thoothukkudi,hindu,F,christian,2017,35
tiruchirappalli,UNK,M,UNK,2017,35
tiruchirappalli,UNK,M,UNK,2017,35
tiruchirappalli,hindu,F,islam,2017,35
chennai,hindu,M,islam,2017,35
salem,hindu,M,islam,2017,44
tiruchirappalli,hindu,M,islam,2017,44
kancheepuram,hindu,F,christian,2017,44
chennai,hindu,M,christian,2017,44
chennai,hindu,F,christian,2017,44
vellore,hindu,M,christian,2017,44
coimbatore,hindu,M,islam,2017,44
chennai,hindu,F,islam,2017,44
nagapattinam,hindu,M,islam,2017,44
chennai,hindu,F,islam,2017,44
pudukkottai,christian,M,islam,2017,44
coimbatore,hindu,F,islam,2017,44
chennai,hindu,F,christian,2017,44
kanyakumari,hindu,M,christian,2017,44
vellore,hindu,M,islam,2017,44
tirunelveli,hindu,F,christian,2017,44
karur,hindu,F,islam,2017,44
chennai,hindu,F,islam,2017,44
thiruvannamalai,hindu,M,christian,2017,44
chennai,islam,F,hindu,2017,44
kancheepuram,hindu,F,islam,2017,44
kancheepuram,hindu,F,islam,2017,44
villupuram,hindu,F,islam,2017,44
vellore,hindu,F,islam,2017,44
vellore,christian,F,islam,2017,44
tiruvallur,christian,F,hindu,2017,44
thanjavur,hindu,M,islam,2017,44
chennai,hindu,F,christian,2017,44
vellore,hindu,M,islam,2017,44
thiruvallur,hindu,F,christian,2017,44
vellore,hindu,F,christian,2017,44
thanjavur,hindu,F,islam,2017,44
tiruvallur,hindu,M,christian,2017,44
chennai,hindu,F,christian,2017,44
madurai,hindu,M,islam,2017,44
chennai,hindu,F,islam,2017,44
tiruvallur,hindu,F,christian,2017,44
virudhunagar,hindu,M,islam,2017,44
tiruvallur,hindu,F,christian,2017,44
thiruvannamalai,hindu,F,islam,2017,44
nellore-andhra pradesh,hindu,M,christian,2017,44
tiruvallur,hindu,F,christian,2017,44
chennai,islam,M,hindu,2017,44
dharmapuri,hindu,M,christian,2017,44
tiruvallur,hindu,M,christian,2017,44
salem,hindu,M,islam,2017,44
virudhunagar,hindu,M,christian,2017,44
"tirunelveli), residing at no. 9/60 (2",hindu,F,christian,2017,44
salem,hindu,M,christian,2017,44
chennai,hindu,M,christian,2017,44
kancheepuram,hindu,M,christian,2017,44
chennai,hindu,F,christian,2017,44
chennai,hindu,M,christian,2017,44
thoothukkudi,hindu,F,islam,2017,44
kanyakumari,hindu,M,christian,2017,44
ramanathapuram,hindu,F,islam,2017,8
dindigul,hindu,F,islam,2017,8
karur,islam,F,hindu,2017,8
karur,islam,F,hindu,2017,8
chennai,hindu,M,christian,2017,8
chennai,hindu,M,christian,2017,8
villupuram,hindu,F,christian,2017,8
perambalur,islam,F,hindu,2017,8
salem,hindu,F,christian,2017,8
dindigul,hindu,F,christian,2017,8
salem,christian,M,hindu,2017,8
thoothukkudi,hindu,F,christian,2017,8
coimbatore,christian,M,hindu,2017,8
tiruvarur,hindu,F,islam,2017,8
tirunelveli,hindu,M,islam,2017,8
chennai,hindu,F,christian,2017,8
tiruvarur,hindu,F,islam,2017,8
tirunelveli,hindu,M,christian,2017,8
tiruppur,hindu,F,islam,2017,8
chennai,hindu,F,christian,2017,8
tirunelveli,hindu,M,christian,2017,8
chennai,hindu,M,christian,2017,8
erode,islam,F,hindu,2017,8
tiruvarur,islam,F,hindu,2017,8
coimbatore,hindu,F,islam,2017,8
thoothukkudi,hindu,M,christian,2017,8
coimbatore,christian,F,islam,2017,8
madurai,hindu,M,christian,2017,8
chennai,christian,F,islam,2017,8
tiruvallur,hindu,F,islam,2017,8
chennai,christian,F,islam,2017,8
ramanathapuram,hindu,F,islam,2017,8
chennai,hindu,F,islam,2017,8
chennai,hindu,F,christian,2017,8
thiruvannamalai,christian,M,hindu,2017,8
chennai,hindu,F,christian,2017,8
salem,hindu,M,christian,2017,8
chennai,islam,M,christian,2017,8
dindigul,hindu,F,islam,2017,8
erode,hindu,M,islam,2017,8
dindigul,hindu,F,islam,2017,8
tiruppur,islam,F,islam,2017,8
cuddalore,hindu,M,islam,2017,8
sivagangai,hindu,F,islam,2017,8
theni,christian,M,islam,2017,8
theni,hindu,M,islam,2017,8
coimbatore,hindu,F,islam,2017,8
coimbatore,hindu,M,islam,2017,8
thanjavur,hindu,M,christian,2017,8
chennai,hindu,F,islam,2017,8
chennai,hindu,F,islam,2017,8
madurai,hindu,F,islam,2017,8
kanyakumari,hindu,M,islam,2017,8
vellore,hindu,F,islam,2017,8
vellore,hindu,M,christian,2017,8
tiruvallur,christian,F,hindu,2017,8
tiruchirappalli,christian,M,hindu,2017,8
chennai,hindu,F,islam,2017,8
chennai,hindu,F,islam,2017,8
madurai,hindu,M,islam,2017,8
dindigul,hindu,M,christian,2017,8
kancheepuram,hindu,F,islam,2017,8
cuddalore,hindu,F,islam,2017,8
kancheepuram,hindu,F,islam,2017,8
mumbai-maharashtra,islam,F,christian,2017,8
madurai,hindu,F,islam,2017,8
tiruvallur,hindu,F,christian,2017,8
thoothukkudi,hindu,F,christian,2017,8
chennai,hindu,F,christian,2017,8
chennai,hindu,F,islam,2017,8
chennai,christian,F,hindu,2017,8
villuppuram,islam,F,hindu,2017,8
vellore,hindu,F,islam,2017,8
tirunelveli,hindu,F,islam,2017,8
coimbatore,hindu,F,islam,2017,8
kancheepuram,hindu,M,christian,2017,8
thiruvannamalai,hindu,F,islam,2017,8
chennai,hindu,F,islam,2017,8
tirunelveli,hindu,M,islam,2017,8
erode,hindu,M,islam,2017,8
thoothukkudi,hindu,F,islam,2017,8
virudhunagar,hindu,M,islam,2017,8
karur,christian,M,islam,2017,8
ramanathapuram,hindu,F,islam,2017,8
ramanathapuram,hindu,M,islam,2017,8
chennai,UNK,M,UNK,2017,8
chennai,christian,F,islam,2017,8
thoothukkudi,hindu,M,christian,2017,8
chennai,hindu,M,islam,2017,8
tirunelveli,hindu,M,islam,2017,8
tirunelveli,hindu,M,islam,2017,8
tirunelveli,hindu,F,islam,2017,8
salem,christian,M,hindu,2017,8
salem,christian,F,hindu,2017,8
tiruppur,hindu,F,christian,2017,8
chennai,islam,F,hindu,2017,8
chennai,islam,M,hindu,2017,8
salem,hindu,M,islam,2017,8
chennai,hindu,F,christian,2017,8
kanyakumari,christian,M,hindu,2017,46
tiruchirappalli,hindu,M,islam,2017,46
erode,hindu,F,islam,2017,46
madurai,hindu,M,islam,2017,46
virudhunagar,hindu,F,islam,2017,46
madurai,christian,F,hindu,2017,46
coimbatore,hindu,F,islam,2017,46
tiruchirappalli,hindu,F,islam,2017,46
chennai,islam,F,hindu,2017,46
chennai,islam,F,hindu,2017,46
chennai,islam,F,hindu,2017,46
salem,hindu,F,islam,2017,46
vellore,hindu,F,islam,2017,46
chennai,christian,F,hindu,2017,46
dindigul,hindu,M,islam,2017,46
dindigul,hindu,F,islam,2017,46
kanyakumari,islam,M,hindu,2017,46
the nilgiris,hindu,M,christian,2017,46
the nilgiris,hindu,M,christian,2017,46
chennai,hindu,M,islam,2017,46
tiruppur,hindu,M,islam,2017,46
dindigul,hindu,F,islam,2017,46
chennai,islam,M,christian,2017,46
dindigul,hindu,F,islam,2017,46
tiruvallur,christian,F,hindu,2017,46
dindigul,hindu,F,islam,2017,46
ramanathapuram,islam,M,hindu,2017,46
cuddalore,hindu,F,islam,2017,46
cuddalore,hindu,F,islam,2017,46
vellore,UNK,M,UNK,2017,46
ramanathapuram,hindu,M,islam,2017,46
thiruvannamalai,hindu,F,islam,2017,46
erode,hindu,M,islam,2017,46
thiruvannamalai,hindu,M,christian,2017,46
tiruvallur,hindu,F,christian,2017,46
tiruchirappalli,hindu,F,islam,2017,46
chennai,hindu,F,islam,2017,46
chennai,christian,M,hindu,2017,46
theni,christian,F,hindu,2017,46
kancheepuram,hindu,F,christian,2017,46
chennai,hindu,F,christian,2017,46
tiruvallur,hindu,F,christian,2017,46
vellore,hindu,M,islam,2017,46
kanyakumari,hindu,F,islam,2017,46
villupuram,hindu,F,islam,2017,46
the nilgiris,hindu,M,islam,2017,46
erode,hindu,M,islam,2017,46
tirunelveli,hindu,F,islam,2017,46
villupuram,hindu,M,christian,2017,46
tirunelveli,hindu,M,christian,2017,46
thoothukkudi,hindu,M,christian,2017,46
villupuram,hindu,F,christian,2017,46
virudhunagar,christian,M,hindu,2017,47
chennai,islam,M,hindu,2017,47
thanjavur,hindu,F,islam,2017,47
madurai,hindu,M,christian,2017,47
kanyakumari,christian,F,islam,2017,47
ramanathapuram,islam,M,hindu,2017,47
dindigul,hindu,M,hindu,2017,47
ramanathapuram,islam,F,hindu,2017,47
madurai,christian,F,hindu,2017,47
ramanathapuram,islam,M,hindu,2017,47
tiruchirappalli,islam,F,hindu,2017,47
virudhunagar,hindu,F,islam,2017,47
tiruchirappalli,hindu,M,islam,2017,47
theni,hindu,M,christian,2017,47
tiruchirappalli,islam,F,hindu,2017,47
villupuram,hindu,M,christian,2017,47
karur,hindu,F,islam,2017,47
ramanathapuram,islam,M,hindu,2017,47
kanyakumari,hindu,F,christian,2017,47
tirunelveli,hindu,F,christian,2017,47
chennai,hindu,F,christian,2017,47
chennai,hindu,M,islam,2017,47
villupuram,hindu,M,christian,2017,47
chennai,hindu,F,islam,2017,47
chittoor-andhra pradesh,hindu,F,islam,2017,47
villupuram,christian,F,hindu,2017,47
chennai,hindu,F,islam,2017,47
kancheepuram,hindu,M,christian,2017,47
anantapur-andhra pradesh,hindu,M,islam,2017,47
chennai,hindu,F,christian,2017,47
thiruvannamalai,hindu,F,islam,2017,47
tiruvallur,hindu,M,christian,2017,47
chennai,hindu,F,islam,2017,47
vellore,christian,M,islam,2017,47
madurai,hindu,F,islam,2017,47
madurai,hindu,F,islam,2017,47
cuddalore,hindu,M,islam,2017,47
nagapattinam,hindu,F,islam,2017,47
kancheepuram,hindu,M,christian,2017,47
chennai,hindu,F,islam,2017,47
ramanathapuram,islam,F,hindu,2017,47
chennai,hindu,M,christian,2017,47
villupuram,islam,M,hindu,2017,47
kancheepuram,hindu,F,islam,2017,47
villupuram,christian,M,hindu,2017,47
tiruvallur,hindu,M,christian,2017,47
chennai,hindu,F,islam,2017,47
chennai,hindu,F,christian,2017,47
chennai,hindu,F,islam,2017,47
tiruppur,hindu,M,christian,2017,47
theni,hindu,M,christian,2017,47
chennai,hindu,F,islam,2017,47
chennai,islam,F,hindu,2017,47
dharmapuri,hindu,M,christian,2017,47
the nilgiris,hindu,F,christian,2017,47
virudhunagar,hindu,M,christian,2017,47
tirunelveli,hindu,M,islam,2017,47
chennai,hindu,M,christian,2017,47
namakkal,islam,M,hindu,2017,47
erode,hindu,F,islam,2017,47
madurai,hindu,F,christian,2017,47
erode,hindu,F,islam,2017,47
coimbatore,hindu,F,islam,2017,47
madurai,christian,M,hindu,2017,9
madurai,hindu,M,islam,2017,9
tirunelveli,hindu,F,islam,2017,9
tirunelveli,hindu,M,islam,2017,9
coimbatore,hindu,M,islam,2017,9
thoothukkudi,hindu,F,islam,2017,9
tiruchirappalli,hindu,M,islam,2017,9
nagapattinam,christian,F,hindu,2017,9
thanjavur,hindu,M,islam,2017,9
tiruvarur,hindu,F,islam,2017,9
the nilgiris,hindu,M,islam,2017,9
thiruvarur,hindu,F,islam,2017,9
tiruvarur,hindu,M,islam,2017,9
coimbatore,hindu,F,islam,2017,9
coimbatore,hindu,M,islam,2017,9
madurai,hindu,F,islam,2017,9
virudhunagar,hindu,F,christian,2017,9
madurai,hindu,M,islam,2017,9
tiruvallur,hindu,M,christian,2017,9
madurai,hindu,M,islam,2017,9
kanyakumari,islam,M,islam,2017,9
madurai,hindu,F,islam,2017,9
tiruchirappalli,hindu,F,islam,2017,9
pudukkottai,hindu,M,islam,2017,9
madurai,hindu,F,islam,2017,9
coimbatore,hindu,F,islam,2017,9
cuddalore,hindu,F,islam,2017,9
kanyakumari,islam,M,islam,2017,9
kanyakumari,hindu,F,christian,2017,9
chennai,christian,M,islam,2017,9
villupuram,hindu,F,christian,2017,9
thanjavur,christian,M,islam,2017,9
tiruvallur,hindu,F,christian,2017,9
pudukkottai,hindu,F,christian,2017,9
ramanathapuram,christian,F,islam,2017,9
tirunelveli,christian,F,islam,2017,9
tiruvarur,hindu,F,islam,2017,9
thanjavur,hindu,F,islam,2017,9
chennai,christian,F,hindu,2017,9
chennai,hindu,M,christian,2017,9
kancheepuram,hindu,F,christian,2017,9
chennai,islam,M,hindu,2017,9
tiruppur,hindu,M,islam,2017,9
tirunelveli,hindu,F,islam,2017,9
tirunelveli,christian,F,islam,2017,9
thoothukkudi,christian,F,islam,2017,9
thane-mumbai,hindu,F,islam,2017,9
thiruvannamalai,hindu,F,islam,2017,9
chennai,hindu,M,islam,2017,9
chennai,christian,F,hindu,2017,9
cuddalore,hindu,F,christian,2017,9
west bengal-kolkatta,hindu,F,islam,2017,9
virudhunagar,christian,M,hindu,2017,9
tiruvallur,hindu,M,christian,2017,9
tiruvallur,hindu,F,islam,2017,9
tiruvarur,hindu,M,islam,2017,9
tirunelveli,islam,M,christian,2017,9
pudukkottai,hindu,M,islam,2017,9
thanjavur,hindu,F,islam,2017,9
pudukkottai,hindu,F,islam,2017,9
tirunelveli,hindu,M,christian,2017,9
chennai,hindu,M,islam,2017,9
chennai,christian,F,islam,2017,9
vellore,hindu,M,christian,2017,9
tiruvallur,hindu,F,islam,2017,9
chennai,hindu,M,islam,2017,9
chennai,christian,M,islam,2017,9
tirunelveli,hindu,M,islam,2017,9
villupuram,hindu,M,islam,2017,9
coimbatore,hindu,M,islam,2017,9
chennai,hindu,M,christian,2017,9
chennai,hindu,F,christian,2017,9
tirussur-kerala,hindu,F,islam,2017,9
tirunelveli,islam,F,christian,2017,9
chennai,hindu,M,islam,2017,9
karur,hindu,F,islam,2017,9
thiruvannamalai,hindu,M,christian,2017,9
kadapa-andhra pradesh,hindu,M,islam,2017,9
virudhunagar,hindu,M,islam,2017,9
thoothukkudi,hindu,F,christian,2017,9
thiruvannamalai,hindu,F,christian,2017,9
madurai,hindu,M,islam,2017,48
sivagangai,hindu,M,islam,2017,48
madurai,hindu,F,islam,2017,48
kanyakumari,christian,M,hindu,2017,48
tiruchirappalli,hindu,F,islam,2017,48
villupuram,hindu,M,islam,2017,48
tiruchirappalli,hindu,M,islam,2017,48
nagapattinam,hindu,F,islam,2017,48
tiruchirappalli,islam,F,hindu,2017,48
tiruchirappalli,hindu,M,islam,2017,48
salem,hindu,M,islam,2017,48
namakkal,hindu,M,islam,2017,48
tiruchirappalli,christian,F,hindu,2017,48
tiruchirappalli,hindu,F,islam,2017,48
tiruchirappalli,hindu,F,islam,2017,48
tirunelveli,hindu,F,islam,2017,48
theni,hindu,M,islam,2017,48
tiruchirappalli,christian,F,islam,2017,48
cuddalore,hindu,F,islam,2017,48
coimbatore,hindu,F,islam,2017,48
coimbatore,hindu,M,christian,2017,48
tirunelveli,hindu,F,islam,2017,48
coimbatore,hindu,M,islam,2017,48
kanyakumari,hindu,F,islam,2017,48
kancheepuram,hindu,F,islam,2017,48
vellore,hindu,M,islam,2017,48
chennai,hindu,F,islam,2017,48
kancheepuram,hindu,F,islam,2017,48
thoothukkudi,christian,F,hindu,2017,48
vellore,hindu,M,christian,2017,48
tiruvallur,christian,F,hindu,2017,48
tiruvallur,hindu,F,islam,2017,48
thiruvannamalai,hindu,M,christian,2017,48
chennai,hindu,F,christian,2017,48
chennai,hindu,F,islam,2017,48
madurai,hindu,F,islam,2017,48
villupuram,hindu,M,christian,2017,48
idukki-kerala,christian,F,islam,2017,48
chennai,hindu,M,islam,2017,48
kancheepuram,hindu,F,christian,2017,48
kancheepuram,hindu,F,islam,2017,48
chennai,hindu,M,christian,2017,48
chennai,hindu,M,christian,2017,48
tiruchirappalli,hindu,F,christian,2017,48
chennai,hindu,M,islam,2017,48
chennai,hindu,M,christian,2017,48
madurai,islam,F,hindu,2017,48
cuddalore,hindu,F,islam,2017,48
chennai,hindu,F,islam,2017,48
vellore,hindu,M,christian,2017,48
chennai,hindu,M,islam,2017,48
tiruvallur,hindu,M,christian,2017,48
dharmapuri,hindu,F,islam,2017,48
chennai,hindu,F,christian,2017,48
perambalur,hindu,F,islam,2017,48
perambalur,hindu,M,islam,2017,48
chennai,hindu,F,islam,2017,48
chennai,hindu,M,islam,2017,48
tiruvallur,hindu,F,christian,2017,48
salem,hindu,M,islam,2017,48
chennai,hindu,F,islam,2017,48
nagapattinam,hindu,F,islam,2017,48
thiruvaur,hindu,M,islam,2017,48
chennai,hindu,M,islam,2017,48
coimbatore,hindu,M,islam,2017,48
erode,hindu,F,islam,2017,48
the nilgiris,hindu,F,christian,2017,48
tiruvallur,hindu,F,christian,2017,48
tirunelveli,hindu,M,christian,2017,48
tiuppur,hindu,M,christian,2017,48
erode,hindu,F,christian,2017,48
namakkal,islam,F,hindu,2017,3
sivagangai,christian,M,islam,2017,3
madurai,christian,F,hindu,2017,3
madurai,hindu,F,islam,2017,3
madurai,islam,F,hindu,2017,3
madurai,hindu,F,christian,2017,3
tiruchirappalli,christian,M,islam,2017,3
tiruchirappalli,hindu,F,islam,2017,3
the nilgiris,hindu,F,islam,2017,3
chennai,hindu,F,christian,2017,3
chennai,hindu,M,islam,2017,3
ramanathapuram,hindu,M,christian,2017,3
tiruvallur,islam,F,hindu,2017,3
thiruvarur,hindu,F,islam,2017,3
chennai,hindu,F,christian,2017,3
thanjavur,hindu,M,islam,2017,3
kanyakumari,hindu,M,christian,2017,3
chennai,hindu,M,christian,2017,3
chennai,hindu,F,christian,2017,3
kancheepuram,UNK,M,UNK,2017,3
salem,hindu,M,christian,2017,3
kanyakumari,christian,M,hindu,2017,3
chennai,christian,M,hindu,2017,3
tiruvallur,christian,M,hindu,2017,3
vellore,hindu,M,islam,2017,3
salem,islam,M,hindu,2017,3
tiruchirappalli,hindu,M,christian,2017,3
thenilgiris,hindu,F,christian,2017,3
salem,hindu,M,islam,2017,3
virudhunagar,hindu,M,islam,2017,3
villupuram,hindu,F,islam,2017,3
tirunelveli,hindu,F,islam,2017,3
chennai,hindu,M,islam,2017,3
thanjavur,christian,M,hindu,2017,3
kancheepuram,hindu,F,islam,2017,3
villupuram,hindu,M,islam,2017,3
chennai,hindu,M,islam,2017,3
salem,christian,M,hindu,2017,3
pune-maharastra,hindu,M,christian,2017,3
villupuram,hindu,F,islam,2017,3
villupuram,hindu,M,islam,2017,3
chennai,hindu,F,christian,2017,3
madurai,hindu,M,islam,2017,3
tiruchirappalli,hindu,M,islam,2017,3
chennai,hindu,M,christian,2017,3
thiruvannamalai,hindu,M,christian,2017,3
tiruvallur,hindu,M,islam,2017,3
chennai,islam,M,christian,2017,3
chennai,islam,F,christian,2017,3
chennai,hindu,F,islam,2017,3
perambalur,hindu,M,islam,2017,3
tirunelveli,christian,M,hindu,2017,3
east godavari-andhrapradesh,hindu,F,islam,2017,3
tirunelveli,christian,M,hindu,2017,3
chennai,islam,M,hindu,2017,3
chennai,hindu,M,islam,2017,3
namakkal,islam,F,hindu,2017,3
tiruvallur,hindu,F,islam,2017,3
tiruvallur,islam,M,hindu,2017,3
tirunelveli,hindu,F,islam,2017,3
the nilgiris,hindu,F,islam,2017,3
pudukkottai,hindu,F,islam,2017,3
chennai,islam,F,hindu,2017,3
tiruchirappalli,hindu,M,islam,2017,3
chennai,christian,F,hindu,2017,3
madurai,islam,F,hindu,2017,3
villupuram,christian,M,hindu,2017,3
ramanathapuram,christian,M,hindu,2017,3
chennai,christian,M,islam,2017,3
vellore,hindu,M,islam,2017,3
chennai,islam,F,hindu,2017,3
chennai,hindu,F,islam,2017,3
kancheepuram,christian,F,islam,2017,3
chennai,christian,M,islam,2017,3
chennai,hindu,M,islam,2017,3
chennai,christian,F,hindu,2017,3
chennai,hindu,F,islam,2017,3
pudukkottai,hindu,F,islam,2017,3
chennai,islam,M,hindu,2017,3
madurai,hindu,F,islam,2017,3
namakkal,islam,M,hindu,2017,3
vijayawada-andhra pradesh.,hindu,F,christian,2017,3
tirunelveli,hindu,M,christian,2017,3
krishna-andra pradesh,hindu,F,christian,2017,3
ramanathapuram,hindu,M,christian,2017,3
chennai,hindu,M,christian,2017,3
ramanathapuram,hindu,M,islam,2017,3
bangalorekarnataka,hindu,F,christian,2017,3
